pressure branch 0 node 0,pressure branch 0 node 1,pressure branch 1 node 0,pressure branch 1 node 1,pressure branch 2 node 0,pressure branch 2 node 1,pressure branch 3 node 0,pressure branch 3 node 1,pressure branch 4 node 0,pressure branch 4 node 1,pressure branch 5 node 0,pressure branch 5 node 1,pressure branch 6 node 0,pressure branch 6 node 1,
93746.23,94466.71,92446.18,91685.77,96078.76,80564.94,89291.18,91236.32,97628.78,94452.25,100827.48,97753.53,94697.33,89562.82
93140.17,94277.60,92281.36,91893.83,95843.69,80698.57,89287.71,91501.21,97623.49,94770.79,100886.90,98141.18,94473.85,89802.79
92633.94,94060.50,92088.45,92093.74,95580.14,80832.34,89264.92,91562.03,97402.23,95076.93,100729.65,98516.73,94216.49,90036.89
92245.74,93810.78,91864.73,92284.95,95285.83,80966.14,89205.01,91417.65,96986.74,95364.17,100366.96,98873.42,93924.02,90264.61
91984.72,93527.31,91611.10,92466.87,94961.09,81099.85,89096.52,91087.19,96415.06,95626.96,99828.03,99205.05,93598.86,90485.41
91848.34,93212.78,91332.17,92638.93,94609.01,81233.32,88935.44,90607.28,95737.52,95861.15,99156.74,99506.58,93247.08,90698.78
91822.78,92873.49,91035.92,92800.65,94235.39,81366.38,88725.25,90027.87,95011.82,96064.31,98407.09,99774.51,92877.91,90904.24
91885.83,92518.87,90733.06,92951.74,93848.35,81498.85,88476.12,89407.02,94297.90,96235.87,97638.05,100007.17,92503.02,91101.47
92007.36,92160.66,90436.23,93092.08,93457.68,81630.56,88203.53,88804.79,93652.71,96377.17,96908.06,100204.77,92135.66,91290.25
92153.93,91811.97,90158.88,93221.79,93074.05,81761.36,87926.60,88279.68,93125.47,96491.26,96269.96,100369.39,91789.59,91470.56
92290.73,91486.15,89914.25,93341.27,92708.03,81891.12,87666.21,87880.35,92753.68,96582.59,95766.62,100504.69,91477.96,91642.56
92384.97,91195.68,89714.13,93451.14,92369.22,82019.73,87443.07,87644.18,92560.34,96656.63,95427.71,100615.58,91212.27,91806.58
92409.86,90951.01,89567.84,93552.25,92065.37,82147.14,87275.78,87593.62,92552.46,96719.33,95267.82,100707.74,91001.30,91963.13
92346.17,90759.61,89481.27,93645.63,91801.85,82273.32,87179.02,87734.95,92721.11,96776.68,95285.93,100787.17,90850.25,92112.84
92184.95,90625.19,89456.19,93732.41,91581.24,82398.29,87162.16,88058.94,93042.82,96834.13,95466.25,100859.64,90760.22,92256.45
91927.59,90547.35,89489.97,93813.76,91403.24,82522.10,87228.09,88539.86,93482.37,96896.26,95780.28,100930.27,90727.97,92394.72
91586.28,90521.52,89575.65,93890.80,91264.90,82644.83,87372.91,89141.74,93996.43,96966.39,96189.77,101003.16,90746.17,92528.43
91182.43,90539.51,89702.64,93964.53,91160.97,82766.60,87586.33,89819.56,94537.66,97046.40,96650.40,101081.08,90804.13,92658.26
90744.61,90590.43,89857.70,94035.76,91084.52,82887.51,87852.84,90524.15,95059.02,97136.65,97115.70,101165.37,90888.87,92784.79
90306.07,90661.83,90026.35,94105.06,91027.67,83007.72,88153.52,91206.52,95517.66,97236.07,97541.02,101255.85,90986.52,92908.46
89901.39,90741.21,90194.44,94172.74,90982.37,83127.34,88468.30,91821.93,95878.31,97342.31,97887.15,101350.99,91083.82,93029.51
89563.28,90817.32,90349.66,94238.89,90941.19,83246.47,88778.31,92333.59,96115.70,97452.06,98123.40,101448.10,91169.56,93148.05
89319.51,90881.39,90482.91,94303.34,90898.00,83365.20,89067.94,92715.36,96216.15,97561.34,98229.90,101543.59,91235.73,93264.01
89190.61,90928.02,90589.17,94365.79,90848.57,83483.59,89326.37,92953.58,96178.17,97665.90,98198.97,101633.41,91278.38,93377.22
89187.68,90955.65,90667.99,94425.84,90790.97,83601.65,89548.42,93047.74,96012.10,97761.63,98035.47,101713.41,91297.84,93487.43
89312.07,90966.49,90723.36,94483.12,90725.67,83719.38,89734.64,93010.10,95738.98,97844.89,97756.14,101779.71,91298.64,93594.39
89554.75,90966.16,90763.14,94537.30,90655.53,83836.72,89890.63,92863.70,95388.73,97912.86,97388.09,101829.15,91288.79,93697.87
89897.82,90962.96,90798.06,94588.21,90585.41,83953.63,90026.04,92642.72,94997.66,97963.74,96966.33,101859.50,91278.86,93797.74
90316.71,90966.80,90840.47,94635.87,90521.69,84070.04,90153.12,92385.24,94605.60,97996.96,96530.77,101869.75,91280.84,93894.01
90781.35,90988.21,90903.09,94680.53,90471.54,84185.88,90285.24,92133.13,94252.79,98013.23,96122.89,101860.18,91306.87,93986.82
91260.53,91037.21,90997.65,94722.67,90442.25,84301.11,90435.49,91927.47,93976.71,98014.48,95782.27,101832.40,91368.04,94076.47
91722.91,91122.35,91133.78,94762.97,90440.42,84415.67,90615.40,91805.23,93809.09,98003.77,95543.32,101789.23,91473.34,94163.42
92141.15,91249.85,91318.08,94802.31,90471.36,84529.58,90833.91,91796.27,93773.22,97985.05,95432.50,101734.49,91628.79,94248.26
